TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,Meta_venta,MES_ID,VENTA_TOTAL
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202407,1344026.32
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202403,1559013.24
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202401,1122203.41
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202406,1641209.57
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202305,1746447.8
147,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,202307,1490754.06
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202404,1390506.96
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202310,1290522.64
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202303,1263438.18
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202307,1095084.15
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202402,1249338.7
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202309,1432172.32
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202306,316145.82
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202308,1237860.39
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202405,1678649.9
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202302,1152531.24
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202311,1222062.25
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202411,1261567.03
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202312,1292667.45
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202406,1578971.62
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202301,1150437.05
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202412,581311.37
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202403,1308950.79
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202304,230585.54
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202407,1451174.95
146,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202401,1316643.21
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202309,759041.84
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202405,943891.03
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202301,799331.8
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202303,788882.81
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202403,812698.8
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202407,875548.09
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202305,747596.36
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202402,766009.2
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202312,785275.18
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202311,702127.69
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202412,446049.1
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202306,607183.94
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202411,958747.92
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202302,669514.39
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202304,742595.41
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202310,732310.66
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202404,891968.54
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202406,866902.68
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202308,750379.55
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202307,592385.4
472,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,516000,202401,782619.75
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202411,1069640.63
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202307,707405.8
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202405,1021117.32
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202402,796223.75
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202305,904278.54
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202310,824154.29
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202401,705829.56
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202404,902289.52
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202303,837955.34
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202304,744015.87
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202406,891813.31
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202302,721930.96
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202301,610784.05
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202306,838496.02
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202403,823017.89
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202309,925367.72
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202312,699140.13
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202412,443297.21
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202407,767143.36
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202311,802317.3
471,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,TRAIN,480000,202308,904011.03
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202402,1073753.41
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202301,985582.13
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202306,1259386.3
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202405,1436204.42
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202403,1117000.92
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202312,1126535.01
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202309,1308789.49
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202307,1136580.93
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202310,1141309.87
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202311,1085873.63
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202407,1250383.63
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202305,1184842.8
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202406,1327045.85
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202308,1312722.99
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202404,1196953.03
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202412,606386.32
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202411,1266155.22
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202303,1109301.77
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202304,1001280.37
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202401,1060180.3
139,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,TRAIN,490000,202302,974279.48
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202310,789798.83
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202402,848383.39
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202405,1203195.21
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202411,994866.95
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202309,826529.12
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202302,636542.28
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202303,537462.21
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202304,438591.06
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202404,1045005.19
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202306,699804.92
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202312,722967.5
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202305,520701.46
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202401,801589.43
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202406,1042064.38
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202307,711440.82
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202308,806404.66
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202311,735322.95
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202412,490173.68
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202407,1028477.54
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202301,673871.76
138,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202403,901959.4
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202401,1450901.18
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202302,1422396.54
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202301,1385681.69
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202403,1589832.71
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202312,1647082.51
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202308,1881667.89
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202402,1472845.67
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202310,1642854.19
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202404,1730691.86
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202411,1571862.13
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202307,1763658.68
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202309,1913679.74
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202405,2052783.61
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202303,1614860.23
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202306,1927538.86
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202412,764304.06
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202311,1563024.94
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202304,1520937.25
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202406,1744394.84
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202407,1721522.91
396,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202305,1726928.76
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202303,1534521.69
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202310,1537172.28
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202312,1514580.1
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202401,1569610.36
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202406,1650622.2
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202309,1712265.26
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202301,1237448.45
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202306,1714258.46
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202307,1716489.23
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202403,1522782.75
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202405,1870517.56
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202305,1644594.69
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202308,1791633.6
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202411,1551386.06
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202311,1551006.7
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202404,1671365.8
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202402,1484990.69
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202302,1278882.47
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202304,1407966.81
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202407,1690594.58
134,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,202412,741465.77
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202404,1823109.38
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202302,1211319.79
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202407,1792924.74
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202307,1511096.96
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202308,1651524.67
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202403,1716856.42
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202303,1358555.37
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202301,1112147.55
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202405,2009018.31
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202411,1734387.05
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202306,1500080.63
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202406,1823043.1
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202412,859295.6
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202305,1053130.9
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202309,1776235.09
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202312,1474199.94
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202311,1568739.72
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202401,1439167.68
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202402,1608836.23
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202304,1253152.58
445,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,202310,1590183.84
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202404,1150949.37
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202402,1072203.0
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202407,1047967.42
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202306,1229686.07
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202412,545702.71
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202302,947127.36
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202303,1098379.64
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202311,1015124.1
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202305,1213994.26
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202406,1148611.4
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202301,834531.16
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202304,1107092.8
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202308,1138462.98
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202309,1053488.75
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202312,1097644.88
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202405,1354445.17
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202307,1174964.47
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202310,1061442.65
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202411,1139744.9
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202403,1143095.91
133,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,202401,1027485.02
444,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,202403,1395408.86
444,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,202308,1411633.34
444,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,202309,1448670.17
444,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,202310,1284161.83
