tienda_id,plaza_cve,nivelsocioeconomico_des,entorno_des,mts2ventas_num,puertasrefrig_num,cajonesestacionamiento_num,segmento_maestro_desc,lid_ubicacion_tienda,dataset,meta_venta,porcentaje_cumplimiento,venta_promedio,dist_cerca,latitud_num,longitud_num,num_escuelas,num_abarrotes,num_super,num_farmacia,num_oficina,num_establecimientos,num_gasolinera
908,2,CD,Hogar,105.1,10,13,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1000006.0333333333,74.06583627909178,26.04733,-98.29975,0,0,0,0,0,0,0
909,2,C,Hogar,95,7,6,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,603348.6157142858,245.4443284759613,26.05964,-98.30874,0,0,0,0,0,0,0
911,2,CD,Hogar,123.4,10,5,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,600360.3423809524,424.90707508016584,26.01801,-98.24324,0,0,0,0,0,0,0
912,2,C,Hogar,108,10,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1045805.2319047619,333.8602731993494,26.0085,-98.24256,0,0,0,0,0,0,0
913,2,C,Hogar,98.36,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1617030.6357142858,431.1949867545689,26.05574,-98.28835,0,0,0,0,0,0,0
914,2,B,Receso,112.3,10,10,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,100,1269440.6847619049,1040.8304083570597,26.04321,-97.95335,0,0,0,0,0,0,0
915,2,C,Hogar,105.74,10,10,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1181898.9095238096,401.27231516949433,26.07616,-98.28808,0,0,0,0,0,0,0
916,2,C,Receso,92,10,6,Parada Técnica,UT_DENSIDAD,TRAIN,516000,100,2705691.720952381,1040.8304083570597,26.05247,-97.95191,0,0,0,0,0,0,0
917,2,C,Hogar,214.2,10,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1105852.4857142856,470.89976794536574,26.06344,-98.37474,0,0,0,0,0,0,0
883,2,C,Receso,103.3,10,8,Clásico,UT_GAS_URBANA,TRAIN,516000,95.2,998572.7814285714,326.64416228598344,26.0646,-98.2845,0,0,0,0,0,0,0
864,2,C,Receso,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,516000,94.6,1270009.0556507937,779.8727198642268,26.03357,-98.26942,0,0,0,0,0,0,0
865,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,0,225395.095,108.78763086983453,26.00448,-98.25235,0,0,0,0,0,0,0
866,2,C,Receso,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,0,381184.625,518.7344335254136,26.03853,-98.30021,0,0,0,0,0,0,0
875,2,BC,Receso,107.7,10,12,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,899321.3066666666,102.93605710718948,26.0857,-98.29232,0,0,0,0,0,0,0
876,2,BC,Hogar,126,10,10,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,706821.3409523809,486.8919522557326,26.08091,-98.27484,0,0,0,0,0,0,0
877,2,CD,Receso,191.2,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,516000,90.5,1037733.33,466.89788137119587,26.03791,-98.36191,0,0,0,0,0,0,0
2,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,899474.1304761905,401.3685290459214,26.04198,-98.3562,0,0,0,0,0,0,0
879,2,C,Receso,110,10,10,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,85.7,798700.7342857143,196.86195679969038,26.09214,-98.2756,0,0,0,0,0,0,0
881,2,B,Hogar,130,10,10,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,742007.540952381,486.8919522557326,26.07699,-98.277,0,0,0,0,0,0,0
882,2,B,Receso,110,10,10,Clásico,UT_DENSIDAD,TRAIN,516000,100,1169355.2052380953,390.99635601025034,26.0883,-98.27013,0,0,0,0,0,0,0
918,2,C,Hogar,111.75,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1319330.1042857142,518.1773811399813,26.07442,-98.30989,0,0,0,0,0,0,0
884,2,C,Base,122.54,8,12,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000,95.2,1019987.4580952381,288.2410367897212,26.0896,-98.27616,0,0,0,0,0,0,0
885,2,B,Receso,110.15,10,9,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,100,1080185.0542857142,616.7977049725579,25.98226,-98.09069,0,0,0,0,0,0,0
886,2,BC,Base,94.3,10,9,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000,90.5,952270.2580952381,533.0265246536007,26.06934,-98.29477,0,0,0,0,0,0,0
887,2,C,Receso,188.99,11.516483516483516,11,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,81,594319.8,354.4801299015775,26.05794,-98.29427,0,0,0,0,0,0,0
888,2,C,Hogar,121,10,14,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1448719.143809524,326.64416228598344,26.06334,-98.28745,0,0,0,0,0,0,0
889,2,BC,Hogar,133,10,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,872313.3566666667,494.011190038626,26.07191,-98.27563,0,0,0,0,0,0,0
891,2,C,Hogar,113.17,12,6,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000,90.5,1001932.9714285715,1138.9302153218862,25.97946,-98.06868,0,0,0,0,0,0,0
892,2,C,Hogar,110,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1264566.429047619,394.61004292414236,26.0774,-98.29348,0,0,0,0,0,0,0
893,2,BC,Hogar,124.68,10,11,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,677447.0847619048,434.559448151128,26.08725,-98.30295,0,0,0,0,0,0,0
953,2,C,Hogar,98,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1356549.6876190477,387.54791976473365,26.08276,-98.28998,0,0,0,0,0,0,0
942,2,C,Receso,130,12,9,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,100,1267984.4366666668,454.4847295241922,25.9883,-98.11208,0,0,0,0,0,0,0
943,2,C,Hogar,115,12,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1612793.9157142858,441.665834693504,26.05403,-98.38253,0,0,0,0,0,0,0
944,2,C,Hogar,120,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1208092.9357142858,1142.0001568332464,25.99662,-98.06202,0,0,0,0,0,0,0
945,2,C,Hogar,130,12,14,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1230619.4633333334,703.7947206364641,25.98966,-98.08214,0,0,0,0,0,0,0
946,2,C,Hogar,146,10,12,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1193988.4104761905,377.63155636094194,26.03574,-98.39134,0,0,0,0,0,0,0
947,2,C,Hogar,112,10,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,673640.7838095238,580.7173336895418,26.0662,-98.267,0,0,0,0,0,0,0
948,2,C,Hogar,117,11,11,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1421334.9219047618,819.993508311571,26.05154,-98.41472,0,0,0,0,0,0,0
949,2,C,Receso,107,10,10,Hogar Reunión,UT_GAS_URBANA,TRAIN,516000,95.2,696100.2571428572,1432.8150200522518,26.06029,-98.24792,0,0,0,0,0,0,0
951,2,C,Receso,130,12,6,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,100,1033049.9014285714,325.84703247585315,26.08338,-98.30352,0,0,0,0,0,0,0
952,2,C,Receso,130,10,10,Hogar Reunión,UT_GAS_URBANA,TRAIN,516000,90.5,984106.2942857143,74.06583627909178,26.04772,-98.30035,0,0,0,0,0,0,0
941,2,C,Hogar,122,11,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,964131.8233333334,108.78763086983453,26.00379,-98.25312,0,0,0,0,0,0,0
954,2,C,Hogar,116.25,12.110294117647058,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1120743.1095238095,567.6190811313229,26.06715,-98.32452,0,0,0,0,0,0,0
955,2,C,Hogar,117,11,12,Barrio Competido,UT_DENSIDAD,TRAIN,490000,100,1286343.4214285715,1142.0001568332464,26.00686,-98.06271,0,0,0,0,0,0,0
956,2,C,Receso,121,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,516000,100,1730788.1714285715,183.60993001628242,25.98349,-98.08468,0,0,0,0,0,0,0
957,2,C,Hogar,145,10,13,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1245219.908095238,675.1417496217472,26.03575,-98.3799,0,0,0,0,0,0,0
958,2,CD,Receso,125,10,12,Parada Técnica,UT_DENSIDAD,TRAIN,516000,100,1257456.3933333333,785.7179259546572,25.99809,-98.08917,0,0,0,0,0,0,0
959,2,B,Receso,118,11,11,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,76.2,595686.1857142857,279.9814306219712,26.06102,-98.29517,0,0,0,0,0,0,0
961,2,C,Receso,109,11,10,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,1201841.1923809524,6943.799051275455,26.23095,-98.66727,0,0,0,0,0,0,0
962,2,C,Hogar,136,10,12,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90,745492.178,513.6692250787756,26.02219,-98.27036,0,0,0,0,0,0,0
963,2,C,Receso,132,11,12,Hogar Reunión,UT_DENSIDAD,TRAIN,516000,95.2,925360.3042857143,850.1876979307715,26.06109,-98.35409,0,0,0,0,0,0,0
919,2,BC,Hogar,100,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1654197.78,497.4116289507354,26.05088,-98.32233,0,0,0,0,0,0,0
921,2,C,Receso,132,10,12,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,95.2,925646.75,952.9514104325608,26.00836,-98.20679,0,0,0,0,0,0,0
922,2,C,Hogar,143.18,13,12,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1222252.4857142856,389.2597982925652,26.0662,-98.34108,0,0,0,0,0,0,0
923,2,C,Receso,96.36,12,10,Oficinistas,UT_DENSIDAD,TRAIN,516000,100,1500221.0204761904,602.5544901380589,26.08281,-98.28388,0,0,0,0,0,0,0
924,2,C,Hogar,105.26,12,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1562040.1914285715,504.9817021237498,26.06088,-98.28161,0,0,0,0,0,0,0
925,2,A,Hogar,77.05,10,8,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1064432.9352380952,307.52739361508503,26.05698,-98.31215,0,0,0,0,0,0,0
926,2,C,Receso,117.23,10,10,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,90,1001046.3005,576.6761284812598,26.0284,-98.43882,0,0,0,0,0,0,0
927,2,C,Receso,135.13,12,12,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,3082913.495714286,5106.670728244148,25.92283,-98.26913,0,0,0,0,0,0,0
928,2,BC,Receso,112,12,4,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000,95.2,909985.8204761905,419.0292126749273,26.39945,-99.02597,0,0,0,0,0,0,0
929,2,C,Hogar,83.07,10,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1047513.6171428572,762.6923346237837,25.99169,-98.07486,0,0,0,0,0,0,0
931,2,C,Hogar,114,14,12,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1402474.7971428572,632.2249103222251,26.04801,-98.37562,0,0,0,0,0,0,0
932,2,C,Receso,161.93,14,15,Clásico,UT_CARRETERA_GAS,TRAIN,516000,95.2,1018435.7242857143,1378.264150647686,26.38915,-99.0183,0,0,0,0,0,0,0
933,2,C,Hogar,124,11,10,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1333507.610952381,336.9727066989295,26.06831,-98.305,0,0,0,0,0,0,0
934,2,C,Hogar,89.4,10,10,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1106247.5495238095,279.8080985125583,26.05878,-98.29961,0,0,0,0,0,0,0
935,2,C,Hogar,152,13,12,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.5,1185531.2123809524,603.3128919467902,25.99116,-98.09066,0,0,0,0,0,0,0
936,2,C,Receso,110,12,10,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,1010168.0385714285,325.84703247585315,26.08377,-98.30029,0,0,0,0,0,0,0
937,2,C,Base,75,6,3,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,95.2,1012754.34,823.5926097823972,26.23352,-98.59779,0,0,0,0,0,0,0
938,2,C,Base,132,12,10,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000,100,1068145.4042857143,760.0702577894757,26.39773,-99.03788,0,0,0,0,0,0,0
939,2,C,Receso,131.5,12,12,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,95.2,971882.3119047619,576.6761284812598,26.02647,-98.44417,0,0,0,0,0,0,0
1,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,85.7,708027.569047619,464.52643544005593,26.00177,-98.24284,0,0,0,0,0,0,0
19,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,38.1,452242.3819047619,568.0455879673891,25.9944,-98.11901,0,0,0,0,0,0,0
18,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1196766.2776190476,431.1949867545689,26.05197,-98.28736,0,0,0,0,0,0,0
17,2,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000,85.7,710765.4057142857,1081.3950701854242,26.05687,-98.36383,0,0,0,0,0,0,0
16,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,1010437.0433333333,920.4640172264394,26.02393,-98.34394,0,0,0,0,0,0,0
15,2,C,Receso,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,516000,57.1,537196.3566666667,451.1233954876126,26.04645,-98.32298,0,0,0,0,0,0,0
14,2,C,Receso,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,1009999.5042857142,1741.3400894111542,26.21178,-98.5901,0,0,0,0,0,0,0
13,2,C,Base,107.05011764705883,11.516483516483516,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1085699.5752380951,531.160637053049,25.98686,-98.09433,0,0,0,0,0,0,0
12,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,950205.5414285715,474.3990471416886,25.99668,-98.26116,0,0,0,0,0,0,0
11,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,81,597581.770952381,1469.399885473307,26.00828,-98.40705,0,0,0,0,0,0,0
8,2,C,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,944243.3,519.3160394237528,26.04768,-98.2894,0,0,0,0,0,0,0
3,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,827487.1057142857,324.0213871600869,26.02464,-98.26098,0,0,0,0,0,0,0
4,2,A,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1247370.190952381,1494.5271018446927,26.04326,-98.23851,0,0,0,0,0,0,0
5,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1596266.5033333334,589.7768338372163,26.06397,-98.26165,0,0,0,0,0,0,0
7,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,887061.4404761905,528.1608869867312,26.08957,-98.33238,0,0,0,0,0,0,0
9,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1433065.7142857143,1263.8722360965107,26.01405,-98.39384,0,0,0,0,0,0,0
6,2,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,656530.3366666667,580.4711828899584,26.02745,-98.35609,0,0,0,0,0,0,0
236,3,B,Hogar,130,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1350809.3942857143,685.0828121915308,25.60325,-100.25761,1,0,0,0,0,7,0
345,3,A,Hogar,97.5,10,7,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1959992.2623809525,663.1995468516565,25.64527,-100.37938,0,0,0,0,0,15,0
204,3,AB,Base,122.4,12,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,2403815.2214285713,600.5158980860565,25.65211,-100.37786,6,0,0,3,5,270,0
214,3,BC,Receso,127.36,11,7.285714285714286,Oficinistas,UT_GAS_URBANA,TRAIN,516000,100,1241931.281904762,96.41436014500101,25.66708,-100.2804,1,6,2,1,0,187,2
846,3,B,Hogar,85.22,10,7.285714285714286,Oficinistas,UT_DENSIDAD,TRAIN,490000,55.6,446997.7966666667,686.8872274373417,25.65985,-100.34713,1,0,0,0,0,26,0
841,3,B,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,90.9,992578.6718181818,1081.5814731656278,25.58732,-100.27536,1,0,0,0,0,3,0
221,3,AB,Receso,168.4,12,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1961093.310952381,526.9330647468751,25.65854,-100.35639,6,1,1,3,3,422,2
222,3,AB,Receso,112,9,7.285714285714286,Oficinistas,UT_DENSIDAD,TRAIN,516000,95.2,759525.831904762,114.60707605257475,25.6544,-100.29456,2,2,0,1,2,189,2
827,3,B,Base,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,85.7,1415489.7057142856,985.3287169302906,25.52392,-100.20669,1,4,0,0,0,34,0
234,3,A,Receso,111.14,12,8.639344262295081,Parada Técnica,UT_DENSIDAD,TRAIN,516000,100,1643141.4671428571,329.0444308858826,25.65389,-100.34217,2,0,0,1,5,148,0
246,3,B,Base,100.57,14,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000,85.7,765335.0747619048,41.7285870000423,25.64233,-100.27841,7,1,0,0,0,177,0
167,3,BC,Hogar,109.78351851851852,8,8.91304347826087,Clásico,UT_GAS_URBANA,TRAIN,490000,100,1520423.2047619047,292.8450855436441,25.64782,-100.27427,9,2,0,0,0,133,1
237,3,B,Hogar,127.64,12,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,100,1345509.131904762,304.97971908168154,25.64791,-100.29759,3,0,0,1,0,80,0
804,3,B,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,89.5,686053.1710526316,709.5823817134856,25.54712,-100.23021,1,0,0,0,0,4,0
243,3,AB,Receso,149.7,11,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,100,1637718.7223809524,1722.7598981090964,25.63751,-100.31216,5,10,0,1,0,265,1
242,3,BC,Receso,107.05011764705883,8,7.285714285714286,Oficinistas,UT_GAS_URBANA,TRAIN,516000,90.5,824559.750952381,114.60707605257475,25.65538,-100.29421,2,3,0,2,2,202,2
241,3,BC,Receso,97.31,10,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1010228.9957142858,1087.0265250059308,25.67252,-100.35968,3,0,0,1,1,58,2
178,3,AB,Base,103.6,11,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1008310.0871428571,401.51332960882974,25.66035,-100.38279,0,1,1,1,1,160,0
207,3,AB,Base,93.6,10,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1780978.571904762,389.96486869846626,25.65248,-100.36226,1,2,0,1,14,533,1
169,3,AB,Base,119.3,10,7.285714285714286,Oficinistas,UT_DENSIDAD,TRAIN,480000,100,1185080.7704761906,394.1684833564433,25.65122,-100.33959,3,0,1,3,2,358,0
171,3,AB,Hogar,110.1,10,8.91304347826087,Clásico,UT_TRAFICO_PEATONAL,TRAIN,490000,95,1050190.6985,729.4818697866821,25.66523,-100.34199,3,0,0,0,1,52,0
173,3,AB,Hogar,99,8,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1153864.0123809525,293.50096598903383,25.6217,-100.29776,2,2,1,0,0,87,0
174,3,AB,Hogar,109.07979797979797,12,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1895043.3395238095,263.8786100023086,25.62244,-100.28191,7,1,0,1,0,190,1
175,3,BC,Base,136,12,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,100,2724054.2928571426,469.85897797742047,25.64811,-100.32974,3,0,0,1,2,86,2
176,3,AB,Hogar,109.78351851851852,10,8.91304347826087,Clásico,UT_TRAFICO_PEATONAL,TRAIN,490000,100,1350463.4238095237,329.92108063663125,25.63944,-100.27006,8,5,0,3,2,187,0
177,3,BC,Base,109.78351851851852,12,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,480000,95.2,699465.2828571429,228.06860227415387,25.64667,-100.29488,7,1,0,1,0,108,1
507,3,C,Hogar,107.8,13,9,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1813326.9538095237,491.3489284889596,25.65665,-100.26909,4,15,0,0,0,93,0
179,3,AB,Hogar,109.78351851851852,11,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,100,1565351.8919047618,200.46922762368754,25.60124,-100.26406,2,0,0,0,0,97,1
181,3,AB,Hogar,105.65,12,10,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,95.2,1902876.4819047619,647.0360315361833,25.6296,-100.27825,6,9,0,1,1,152,0
184,3,AB,Hogar,109.78351851851852,11,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,490000,95.2,1362182.454761905,227.59260832644895,25.62076,-100.28546,5,1,0,1,0,231,1
185,3,AB,Receso,106.96,12,6,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1113307.3271428572,520.9994707271923,25.66474,-100.38099,3,2,1,0,1,194,0
349,3,AB,Base,112.66342592592592,10,8.639344262295081,Parada Técnica,UT_DENSIDAD,TRAIN,480000,100,1709932.2247619047,329.0444308858826,25.65609,-100.33998,2,0,0,0,3,198,0
504,3,B,Hogar,109.78351851851852,13,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1353101.8961904761,227.59260832644895,25.62039,-100.28323,9,1,0,1,0,267,2
196,3,BC,Receso,112.66342592592592,12,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,2296506.809047619,90.68209933522671,25.56563,-100.23929,2,1,1,1,0,85,2
284,3,C,Receso,124.6,18,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,2574755.2747619045,850.9508456049446,25.53601,-100.21905,1,0,0,1,0,37,3
725,3,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,95.2,899033.4680952381,430.7823698517687,25.66995,-100.27144,10,7,0,0,1,116,0
316,3,B,Base,98,9,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1771667.31,526.9330647468751,25.65519,-100.35268,1,0,0,0,0,114,0
271,3,BC,Hogar,117.2,13,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,1512047.7004761905,791.8467019202387,25.63876,-100.38256,0,0,0,0,0,11,0
311,3,C,Receso,101,10,8.639344262295081,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000,100,1288125.2171428571,413.43216442278634,25.59757,-100.26299,1,1,0,1,0,34,0
604,3,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1552569.86,540.3713605975746,25.62711,-100.28613,0,19,0,0,0,105,0
274,3,C,Receso,105.3,14,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,516000,85.7,897579.0214285714,90.68209933522671,25.56632,-100.23881,4,1,1,3,0,110,2
276,3,BC,Receso,109.82,17,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1432982.358095238,179.13794674759941,25.66113,-100.39875,13,3,0,1,0,194,2
309,3,B,Receso,77,14,8.639344262295081,Parada Técnica,UT_DENSIDAD,TRAIN,516000,100,1615651.8076190476,332.19568318474194,25.65671,-100.36253,5,1,0,1,6,454,1
308,3,AB,Hogar,112.5,12,8.91304347826087,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000,100,2594355.595714286,726.1829270677337,25.64252,-100.33347,0,0,1,0,0,22,0
584,3,C,Hogar,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,1343907.2142857143,443.96414386606307,25.66242,-100.29553,2,9,1,1,0,179,3
287,3,AB,Base,105.34,17,8.91304347826087,Clásico,UT_DENSIDAD,TRAIN,480000,100,2245922.3876190474,1035.8119400349183,25.58131,-100.25847,3,0,0,1,0,25,0
656,3,C,Base,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_GAS_URBANA,TRAIN,480000,71.4,536782.8723809524,1387.4368909349778,25.66196,-100.31357,2,4,1,0,1,257,1
629,3,C,Hogar,109.07979797979797,12.110294117647058,9.00887573964497,Hogar Reunión,UT_DENSIDAD,TRAIN,490000,100,2352482.0657142857,1124.9968568974673,25.6821,-100.41138,13,28,0,0,0,163,0
295,3,C,Receso,108,16,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000,100,1675067.9352380952,294.4436462361827,25.65979,-100.39622,5,5,0,1,0,169,2
303,3,B,Base,88,12,7.285714285714286,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000,100,1099777.541904762,288.64733135379396,25.65706,-100.38443,2,1,1,1,0,152,1
638,3,C,Receso,112.66342592592592,11.77310924369748,8.639344262295081,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000,95.2,873659.6452380952,96.41436014500101,25.66655,-100.27964,1,8,2,2,0,190,2
567,3,B,Base,112.66342592592592,13,8.639344262295081,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,480000,100,1672198.847142857,274.1826466417387,25.64856,-100.3572,6,0,2,0,4,370,0
553,3,B,Base,109.07979797979797,13,9.00887573964497,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000,95.2,1075460.4633333334,351.80442687852155,25.62432,-100.29972,4,2,1,0,0,131,0
