"tienda_id","plaza_cve","nivelsocioeconomico_des","entorno_des","mts2ventas_num","puertasrefrig_num","cajonesestacionamiento_num","segmento_maestro_desc","lid_ubicacion_tienda","dataset","meta_venta","porcentaje_cumplimiento","venta_promedio","dist_cerca","latitud_num","longitud_num","num_escuelas","num_abarrotes","num_super","num_farmacia","num_oficina","num_establecimientos","num_gasolinera","dist_se","exitoso"
825,4,"C","Hogar",116.88,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,37.5,444416.995,604.721709659653,25.621,-100.1357,0,15,0,0,0,66,0,1211.59,0
829,4,"C","Hogar",115.45,14,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,43.8,442579.115625,535.447690884756,25.6583,-100.0982,0,13,0,0,0,45,0,749.64,0
788,4,"C","Hogar",102.92,14,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,71.4,572889.57047619,549.6934794345,25.62279,-100.14207,0,17,0,0,0,53,0,1399.27,0
845,4,"C","Hogar",106.03,14,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,63.6,527727.841818182,460.994793839358,25.6792,-100.179,0,0,0,0,0,1,0,44.5,0
128,4,"BC","Base",95.54,10,6,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,95.2,849078.863333333,94.9476551230277,25.65119,-100.19772,8,9,0,2,1,198,0,82.52,1
216,4,"C","Hogar",130.4,12,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1096489.51428571,708.833726242702,25.62346,-100.17471,5,18,1,1,0,183,1,317.7,1
724,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,699068.44047619,441.747746878991,25.63517,-100.18604,7,9,1,1,0,125,0,1117.85,0
861,4,"C","Base",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,0,194589.895,436.370377633086,25.69839,-100.11424,0,7,0,0,0,18,0,230.08,0
862,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,50,427229.97,550.536965152412,25.64401,-100.14872,4,13,0,0,0,85,0,99.16,0
868,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,0,298774.668,367.789208785205,25.64498,-100.10663,2,20,0,0,0,103,0,1173.49,0
198,4,"BC","Base",118,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,85.7,731622.572857143,343.427237747159,25.64738,-100.09982,7,4,3,1,1,231,0,1494.22,0
163,4,"C","Base",114.24,12,11,"Hogar Reunión","UT_GAS_URBANA","TRAIN",480000,95.2,754404.612380952,101.72876718738,25.64966,-100.18897,4,9,0,2,0,149,2,185.76,1
759,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,858905.471904762,436.992221756277,25.61631,-100.13266,4,21,2,0,0,96,0,1312.95,1
63,4,"D","Hogar",108.53,12,5,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1381679.93333333,309.068768963013,25.66645,-100.10365,4,25,0,0,0,200,0,727.44,1
263,4,"C","Hogar",144.12,13,12,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,941785.179047619,531.042921973121,25.67809,-100.16256,6,11,1,1,0,143,0,161.69,1
67,4,"C","Receso",97.71,12,6,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,706266.073333333,827.66262626639,25.67955,-100.11205,0,0,0,0,0,6,2,1511.84,1
741,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1001157.50571429,379.409302514133,25.6503,-100.09787,9,7,2,1,1,156,0,1627.97,1
68,4,"D","Hogar",102.87,13,7,"Hogar Reunión","UT_GAS_URBANA","TRAIN",490000,95.2,1095406.30619048,800.244198226752,25.64911,-100.1431,2,5,0,0,0,82,2,313.91,1
751,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1258532.44619048,410.91832861694,25.68108,-100.07976,0,20,1,0,0,62,0,379.1,1
69,4,"C","Hogar",101.82,12,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,975749.434761905,425.460161675228,25.61119,-100.17794,7,12,0,0,0,93,0,803.85,1
257,4,"C","Hogar",106,12,14,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1165667.21714286,417.03445199138,25.66678,-100.16033,6,7,0,1,0,117,0,551.89,1
755,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,95.2,968145.1,342.096461209661,25.6718,-100.07631,3,26,0,0,0,73,0,770.6,1
756,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,809013.994285714,499.54935894869,25.63392,-100.12148,0,8,0,0,0,15,0,620.46,1
758,4,"C","Base",112.663425925926,11.7731092436975,8.63934426229508,"Parada Técnica","UT_GAS_URBANA","TRAIN",480000,95.2,855585.608571429,263.918675889181,25.62464,-100.11749,0,6,1,0,0,28,0,538.52,1
76,4,"CD","Hogar",109.21,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,801236.214285714,347.582061011109,25.6064,-100.16801,4,6,0,0,0,54,0,799.44,1
62,4,"CD","Base",85.25,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,95.2,777538.812857143,483.872525285935,25.64195,-100.11259,5,11,0,0,0,69,0,721.36,1
762,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,927241.77,601.611481088209,25.6793,-100.09175,8,26,0,0,0,130,0,1161.44,1
256,4,"C","Hogar",95,10,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,723684.789047619,955.096253796318,25.65545,-100.12373,2,5,2,0,0,42,0,280.75,1
78,4,"CD","Hogar",115.44,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,855952.28047619,286.40653375667,25.68897,-100.11577,2,13,0,0,0,89,0,412.53,1
85,4,"C","Receso",116.98,14,10,"Oficinistas","UT_DENSIDAD","TRAIN",516000,95.2,668727.822380952,454.044662378815,25.64717,-100.09112,5,6,0,0,0,92,0,1270.79,1
776,4,"C","Hogar",107.050117647059,11.5164835164835,7.28571428571429,"Oficinistas","UT_DENSIDAD","TRAIN",490000,100,988001.14,373.90374033826,25.61936,-100.12416,1,20,0,0,0,54,0,705.67,1
86,4,"C","Hogar",116.12,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1549884.42047619,432.416929796833,25.68957,-100.11101,2,17,0,1,0,114,0,602.5,1
89,4,"B","Hogar",115.77,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,779513.35047619,177.674094203889,25.64365,-100.08587,2,3,1,0,0,54,0,728.82,1
778,4,"C","Base",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN",480000,100,1049370.57047619,406.452685830044,25.64885,-100.08403,1,11,2,1,0,71,0,1307.37,1
781,4,"C","Hogar",89.47,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,599143.612857143,423.136397752471,25.6386,-100.1923,4,20,0,0,0,108,0,383.16,0
96,4,"C","Base",92.45,11,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,100,1413159.97761905,443.580411491514,25.64882,-100.11601,6,7,0,0,0,121,0,645.63,1
782,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,85.7,573683.643809524,831.710379622736,25.6037,-100.1814,0,12,0,0,0,29,0,790.37,0
787,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,76.2,681493.691428571,627.812242950872,25.61143,-100.14326,5,21,0,0,0,93,0,1311.13,0
476,4,"C","Base",97.14,13,17,"Hogar Reunión","UT_GAS_URBANA","TRAIN",480000,95.2,886503.606190476,381.712397036183,25.65174,-100.16009,0,11,0,1,0,65,1,851.58,1
573,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,724722.618095238,441.505046915389,25.61552,-100.15421,0,13,1,0,0,47,0,121.85,1
491,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1194862.06714286,549.6934794345,25.61903,-100.14562,4,25,0,0,0,132,0,1040.8,1
576,4,"C","Hogar",110.74,12,5,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,748892.797619048,175.339173768058,25.65319,-100.20294,7,9,0,0,0,237,1,562.27,1
489,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,81,677974.045714286,721.356583572444,25.63466,-100.15852,1,0,0,0,0,8,0,654.99,0
578,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,930842.168095238,347.582061011109,25.60816,-100.16515,0,15,0,0,0,83,0,453,1
488,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,701318.261904762,235.52319667906,25.61455,-100.17592,7,14,0,0,0,153,0,1129.81,1
487,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,867462.098571429,282.12149028292,25.63661,-100.17872,3,15,0,0,0,161,0,1105.77,1
354,4,"C","Base",101,10,10,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,100,1187819.0647619,295.364210129668,25.65599,-100.18227,2,0,2,0,1,219,1,159.46,1
579,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,704318.968571429,292.709153172396,25.66445,-100.1007,8,23,0,0,0,208,0,412.94,1
478,4,"C","Hogar",78.49,11,8,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1154737.32238095,441.747746878991,25.63906,-100.18691,8,21,1,1,0,264,0,839,1
477,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1059710.69809524,436.370377633086,25.69536,-100.117,0,5,0,0,0,36,0,317.76,1
569,4,"C","Receso",112.663425925926,13,8.63934426229508,"Parada Técnica","UT_CARRETERA_GAS","TRAIN",516000,95.2,964602.773333333,677.189792927525,25.62041,-100.10528,0,0,0,0,0,3,1,1518.99,1
325,4,"C","Hogar",103,10,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1522253.67238095,276.484076208913,25.68066,-100.1747,7,5,0,0,0,46,0,444.66,1
586,4,"C","Base",102.14,12,8.91304347826087,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN",480000,90.5,640664.782857143,8.1991306378175,25.6606,-100.15012,4,6,2,0,0,186,2,317.64,0
323,4,"C","Hogar",103,11,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1488897.60714286,456.267798849624,25.65474,-100.19161,8,6,0,0,1,152,0,402.64,1
357,4,"C","Hogar",99.48,13,17,"Hogar Reunión","UT_GAS_URBANA","TRAIN",490000,95.2,1011428.45190476,510.289159716876,25.64439,-100.18586,3,6,0,0,0,108,1,312.77,1
469,4,"C","Base",110.53,13,12,"Parada Técnica","UT_DENSIDAD","TRAIN",480000,95.2,970750.510952381,605.964343320409,25.67482,-100.19868,4,8,0,2,0,138,1,336.7,1
589,4,"C","Hogar",107.21,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1157609.67571429,423.136397752471,25.63988,-100.19627,1,1,0,1,0,53,0,113.87,1
466,4,"C","Hogar",77.01,11,5,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,28.6,448039.622380952,94.9476551230277,25.65171,-100.19697,8,8,0,2,1,205,0,59.47,0
463,4,"CD","Hogar",117.62,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,689104.968571429,653.469317000272,25.66278,-100.17165,4,5,0,0,0,58,0,445.56,1
592,4,"C","Hogar",104.63,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,741405.257619048,750.929337957992,25.64027,-100.20374,1,6,0,0,0,18,0,834.49,0
454,4,"C","Hogar",133.34,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,791123.89047619,329.258812162852,25.68396,-100.17319,7,6,0,0,0,44,0,584.89,1
313,4,"C","Hogar",101,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,735992.915714286,438.437659702135,25.66092,-100.1955,3,14,0,0,0,148,1,252.42,1
342,4,"C","Hogar",90,10,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1075872.66,653.469317000272,25.65693,-100.17219,4,18,0,0,0,145,0,788.16,1
343,4,"C","Hogar",113,11,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1203359.27666667,456.267798849624,25.6585,-100.1898,9,11,1,1,0,372,0,56.42,1
542,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,986594.3,433.471871825552,25.6263,-100.09652,5,19,0,0,0,116,0,705.81,1
543,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1212022.43714286,613.000807430995,25.65013,-100.07336,7,22,1,0,0,116,0,1242.17,1
544,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,648656.829047619,614.165848238597,25.64653,-100.06443,0,6,0,0,0,20,0,2000.86,1
532,4,"B","Hogar",117.655882352941,13,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,81,596705.723809524,509.824749756271,25.68988,-100.10206,0,10,1,0,0,52,0,1083.77,0
531,4,"C","Hogar",119,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,797987.551428571,247.638881740725,25.66834,-100.20095,6,11,1,0,0,115,0,646.12,1
546,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,919062.59952381,534.075265912029,25.62223,-100.09129,0,18,1,0,0,83,0,1332.47,0
547,4,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,23.8,429422.772857143,160.255131935456,25.66161,-100.14385,4,6,0,0,0,102,2,345.32,0
529,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,605824.012857143,524.94121047713,25.64248,-100.1225,5,15,1,0,0,79,0,270.83,0
527,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,890228.74047619,543.601007590946,25.64268,-100.10129,4,13,0,0,0,76,0,951.35,1
524,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1303592.52428571,405.869535704365,25.64402,-100.05898,6,27,1,1,0,147,0,1903.8,1
551,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1219389.80380952,496.202983423283,25.66131,-100.10421,0,19,1,0,0,121,0,859.72,1
301,4,"C","Hogar",120,10,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1313046.48857143,484.899092342013,25.64824,-100.1831,0,1,0,0,0,20,0,437.45,1
552,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,76.2,645180.11047619,433.471871825552,25.62981,-100.09465,3,12,0,0,0,93,0,461.17,0
344,4,"C","Hogar",113.11,10,12,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,939972.991428571,175.339173768058,25.65219,-100.20159,5,10,0,0,1,224,0,409.61,1
517,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,771030.527619048,601.611481088209,25.68302,-100.0874,1,15,1,0,0,44,0,796.04,1
515,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,1005477.12904762,520.510569326963,25.63215,-100.09914,4,10,1,1,0,100,0,102.29,1
558,4,"C","Hogar",108.4,13,6,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,657358.274285714,8.1991306378175,25.66055,-100.15006,4,6,2,0,0,186,2,311.11,1
561,4,"C","Hogar",117.26,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,876795.832380952,653.12947921505,25.66779,-100.1394,8,9,0,0,0,175,0,1127.67,1
508,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1549686.50190476,436.992221756277,25.61912,-100.12962,6,22,0,0,0,116,0,881.75,1
335,4,"C","Hogar",119.72,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1138183.52190476,451.990861440722,25.68401,-100.17951,0,2,0,0,0,22,0,493.98,1
565,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,834521.875238095,309.068768963013,25.66704,-100.10666,0,19,0,0,0,97,0,1036.42,1
347,4,"CD","Hogar",118,10,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,85.7,715183.25952381,873.76779074251,25.62776,-100.15437,3,8,1,0,0,90,0,105.9,0
505,4,"B","Base",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,95.2,844001.538571429,576.514064677237,25.61653,-100.14059,5,15,0,0,0,160,0,1485.44,1
566,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,71.4,564465.49,447.685868313247,25.61549,-100.16955,1,8,1,0,0,50,0,1034.68,0
499,4,"B","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,708259.995714286,423.0729498147,25.61784,-100.17803,6,26,0,0,0,165,0,1025.8,1
378,4,"C","Hogar",101.61,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1381867.76428571,509.442259855605,25.63521,-100.19571,0,6,0,0,0,33,0,597.23,1
613,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1051607.74190476,575.67436580786,25.66542,-100.12747,4,16,1,1,0,108,1,1084.32,1
377,4,"C","Base",101.92,12,10,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,95.2,958816.381904762,245.677090927917,25.67398,-100.19056,0,3,0,0,0,37,2,1154.96,1
624,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1099713.55095238,528.266676695713,25.63117,-100.10429,7,20,0,0,0,124,0,384.73,1
609,4,"C","Hogar",112.76,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1021663.10857143,402.525553669073,25.6568,-100.20271,9,21,0,0,0,172,0,666.73,1
625,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,95.2,1013194.43809524,373.90374033826,25.62271,-100.12389,1,14,0,0,0,86,0,340.1,1
437,4,"D","Hogar",132.58,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1629906.67142857,241.70753397854,25.6505,-100.19497,7,5,0,2,0,127,0,300.13,1
607,4,"C","Base",113.87,13,9.00887573964497,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,57.1,453300.146190476,571.33808551216,25.65072,-100.17396,1,5,0,0,0,57,0,690.11,0
405,4,"C","Base",114.35,13,11,"Oficinistas","UT_GAS_URBANA","TRAIN",480000,85.7,716650.437619048,245.677090927917,25.67513,-100.19265,0,1,0,0,0,43,2,942.4,0
606,4,"C","Hogar",109.079797979798,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,657472.358095238,631.016705592051,25.66378,-100.12145,0,13,0,0,0,34,0,1034.18,0
614,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,646997.244761905,201.561438518281,25.69467,-100.10876,1,13,0,0,0,86,0,379.61,1
628,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,693794.995238095,263.918675889181,25.62308,-100.11947,0,3,1,0,0,19,0,597.3,0
602,4,"C","Hogar",119.59,12,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1328804.52142857,357.781558737954,25.64834,-100.20994,4,12,0,0,0,87,0,707.46,1
632,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,71.4,618001.120952381,638.600125921945,25.67265,-100.10799,0,16,0,0,0,43,0,1432.22,0
601,4,"C","Hogar",115.58,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,759948.452380952,384.910244704676,25.6537,-100.15693,0,15,0,1,0,102,1,913.65,1
379,4,"C","Hogar",84.9,12,8,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",490000,95.2,912510.528571429,425.215632331987,25.66388,-100.20391,8,19,0,1,0,217,0,103.23,1
637,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,573324.370952381,340.875231002831,25.66896,-100.1318,0,12,0,0,0,66,0,1405.85,0
619,4,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,659659.315238095,201.561438518281,25.69338,-100.11017,1,18,0,1,0,109,0,496.77,1
421,4,"C","Hogar",124.98,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1619803.16285714,633.3218146902,25.65846,-100.16494,2,21,0,0,0,142,0,49.97,1
305,4,"B","Base",84,10,9,"Clásico","UT_DENSIDAD","TRAIN",480000,95.2,1011950.10142857,85.1654951195318,25.6634,-100.1497,2,1,2,0,0,86,0,440.17,1
312,4,"C","Hogar",128,13,11,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1617001.27571429,557.517342296558,25.64689,-100.17775,2,6,0,0,0,59,1,141.06,1
617,4,"C","Hogar",117.655882352941,11.8,9.16666666666667,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,100,1120731.94666667,190.088372850471,25.65422,-100.07998,1,15,1,1,0,158,1,836.74,1
397,4,"C","Hogar",107.52,11,6,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,581000.137142857,276.484076208913,25.6812,-100.17201,5,6,0,0,0,61,1,720.93,0
416,4,"C","Hogar",101.73,12,8,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1432512.60047619,122.158761041228,25.65194,-100.18565,3,3,0,0,0,95,0,435.01,1
381,5,"C","Base",107.18,12,6,"Parada Técnica","UT_GAS_URBANA","TRAIN",480000,95.2,802681.305238095,646.138491590635,25.78953,-100.19482,0,1,0,0,0,40,1,638.79,1
513,5,"C","Hogar",106.69,13,8,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,1128515.63380952,443.153433960419,25.80144,-100.21888,6,7,0,0,0,41,0,428.33,1
512,5,"B","Hogar",98.66,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1347238.48809524,343.770006650353,25.75565,-100.10629,2,21,1,0,0,115,0,67.48,1
382,5,"C","Hogar",107.27,13,7,"Barrio Competido","UT_DENSIDAD","TRAIN",490000,85.7,617415.044761905,463.269742127335,25.70592,-100.1009,0,28,1,0,0,63,0,589.75,0
415,5,"C","Hogar",99.9,13,10,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,95.2,971075.166190476,432.147680430095,25.74753,-100.15064,5,11,0,0,0,55,0,621.7,1
203,5,"CD","Base",109.41,12,11,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN",480000,95.2,849044.76952381,877.693365048934,25.74875,-100.22658,2,5,1,0,0,65,0,374.72,1
384,5,"C","Hogar",116.15,13,7,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1263847.53571429,380.494226992542,25.70345,-100.09608,2,30,0,0,0,86,0,851.69,1
871,5,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,60,529599.108,527.422234297818,25.79852,-100.22754,5,14,0,0,0,131,0,1064.94,0
383,5,"C","Hogar",107.4,13,9,"Parada Técnica","UT_DENSIDAD","TRAIN",490000,90.5,1028554.89619048,463.269742127335,25.70929,-100.10361,6,16,1,0,0,101,0,534.56,0
872,5,"C","Hogar",109.079797979798,12.1102941176471,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,50,322434.67,436.503824300824,25.76884,-100.15083,0,3,0,1,0,23,0,1049.91,0
418,5,"CD","Hogar",119.18,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1209602.18809524,560.778641626272,25.75359,-100.15279,1,13,0,1,0,91,1,49.16,1
202,5,"C","Base",80.28,10,5,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,95.2,982503.621904762,367.633209773459,25.82094,-100.22097,3,3,0,0,0,61,1,741.34,1
412,5,"C","Hogar",115.2,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1365066.7147619,252.587063961809,25.80539,-100.21943,2,2,1,0,0,17,0,244.83,1
393,5,"C","Hogar",112.3,12,8,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1144390.57238095,402.839551398889,25.82126,-100.10702,0,20,1,0,0,150,0,597.1,1
235,5,"C","Base",126.41,12,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",480000,85.7,792181.257619048,211.086350934199,25.78424,-100.26629,10,3,0,2,0,115,1,107.43,0
394,5,"C","Hogar",111.77,13,9,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,90.5,1060064.85380952,402.839551398889,25.81771,-100.1078,0,13,0,0,0,96,1,194.72,0
535,5,"C","Base",114.38,13,9,"Parada Técnica","UT_TRAFICO_PEATONAL","TRAIN",480000,28.6,422085.077142857,112.878612904152,25.78523,-100.19049,5,0,0,2,0,241,1,61.9,0
534,5,"C","Hogar",115.02,13,9.00887573964497,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,100,1220649.53285714,589.860910250705,25.80848,-100.2275,0,1,0,0,0,13,0,973.96,1
533,5,"C","Hogar",117.29,13,6,"Hogar Reunión","UT_DENSIDAD","TRAIN",490000,81,654745.780952381,495.330141615013,25.76443,-100.26214,7,23,0,0,0,205,1,313.8,0
